Date,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS
2020-01-02,0.006354031443098237,-0.0029218779566706652,0.016881227898042434,-0.004601073109856581
2020-01-03,-0.014363347013650246,0.015263149303452237,0.0012042107350341844,0.019732936448253916
2020-01-06,-0.02187917434608459,-0.009630640583250484,-0.02346541790271265,-9.098180846929999e-05
2020-01-07,0.01571063273706871,-0.014931181425187536,0.015267480391388295,0.0024511011087588056
2020-01-08,-0.0026213802591040073,-0.013415605270043447,-0.007538508888714109,0.022147962512808587
2020-01-09,0.011152233533151533,0.012934496444032027,0.02277013834393875,-0.018301917186256306
2020-01-10,0.008848407801248596,0.01446449645532698,-0.00022609717717687476,-0.0003610840347995173
2020-01-13,0.0025696386533820737,0.04684329367702708,-0.0025554961922474155,-0.010536327183873626
2020-01-14,0.002717778340196383,0.002710867986511806,-0.009306550782541846,0.0075273737281505125
2020-01-15,-0.004079643113751854,-0.010497699431808408,-0.0036355319393701103,0.009021610577922317
2020-01-16,0.0026440120177372885,-0.0007168198613203574,0.009177685753296362,0.005329658734259109
2020-01-17,-0.007405232648568041,0.0011076465062749884,0.027639835277763408,-0.008838291253111415
2020-01-20,-0.01835784759058201,0.0007811953517793741,-0.03125505983000668,-0.022213260942150106
2020-01-21,-0.008442457060057149,-0.007772850052484953,0.0010109517360037215,0.0003223579568367322
2020-01-22,-0.0028167367399364153,0.010047488063997821,-0.00035852172714307263,0.016377924926242994
2020-01-23,0.0032183033313477744,0.018205215525404946,-0.004248155659145096,-0.0049853663533663195
2020-01-24,-0.00024083776038306983,-0.0020419728693548372,-0.0034772378500590308,-0.003451814933078545
2020-01-27,-0.025512638718380647,-0.005958418949128305,-0.009907329110724667,-0.006501884563826877
2020-01-28,0.008208813179605834,-0.000128451254637339,-0.02337007535450411,0.006661976921456197
2020-01-29,0.010288652122929582,0.014926569305816626,0.005488617015598356,-0.01343855881580837
2020-01-30,-0.007961186879012032,-0.011462162063270484,-0.02469678446636094,-0.007804228531385884
2020-01-31,0.00020390542012366957,-0.006102811075124729,-0.02248477596782432,-0.02788984437028613
2020-02-03,-0.02769809350430375,-0.011079821560681923,-0.01869818004820187,0.011216197242578841
2020-02-04,0.030547993158636703,0.02629936086226827,0.029092817289112657,0.0024939685712470285
2020-02-05,0.012002806403540412,-0.004197304764937217,0.015374611143137634,0.018240737700299943
2020-02-06,-0.0039042456545149797,-0.016968195395025806,0.006400124900143519,-0.008514824856127453
2020-02-07,0.0019340046740679378,0.007684103941840274,-0.01670482599622099,0.003845373582654846
2020-02-10,-0.0015307568189644215,-0.0052885587932187585,0.001359202772375006,0.01181829962662977
2020-02-11,0.00024166291631855192,0.0004526185270986852,0.011875545534065493,-0.003962826006315967
2020-02-12,0.006748118446493857,0.009648788607158145,0.012008003398750392,0.008024718022542426
2020-02-13,-0.006103311866379542,0.014237898440133378,0.002615061392079679,0.009719054466279742
2020-02-14,-0.01792208318625913,-0.007347781097108196,0.009082541854357378,-0.003541882633899013
2020-02-17,-0.0018056181534578306,0.0038071986566502692,-0.00630520104822351,0.008683848108607476
2020-02-18,-0.0032094438696954842,0.010333535100610315,-0.0073667962867244195,0.005657491422974764
2020-02-19,0.011432472861471733,0.0035039815739828393,0.02450316858527849,-0.008794052021366747
2020-02-20,-0.008264219198148688,-0.004319220519722773,-0.011940904090967838,-0.018171279342729593
2020-02-24,-0.0058918662774864435,-0.0014441338551013552,-0.027979600093837268,-0.019405565430164667
2020-02-25,-0.008007523151160295,0.0031991327318968946,-0.019956149742603468,0.019103989923839788
2020-02-26,-0.0008751398813809847,-0.01979632841949892,-0.017377153651138198,-0.015211246767153137
2020-02-27,0.00016677283429546744,-0.0062798976406492485,-0.004139278932559029,-0.008559937139646397
2020-02-28,-0.01834219836268746,-0.061162965939438076,-0.042438837663655034,-0.051330646177345216
2020-03-02,0.0016544091470967921,0.012697457298398801,-0.009452590191666858,0.0005744451007132218
2020-03-03,0.0018634789172490879,0.007996943298183502,0.02008352910217749,0.017288604094443903
2020-03-04,-0.02827751103845723,0.015607228675288465,-0.002348541674298058,0.02281986925304959
2020-03-05,0.0021737075659593983,-0.005484471696299749,-0.021541059754008236,0.019890069170618876
2020-03-06,-0.014390414880706462,-0.020957319569390474,-0.031100862617309565,-0.004055171828225689
2020-03-09,-0.024619843733063102,-0.04781318424305817,-0.13171197714837748,-0.07051467129917245
2020-03-11,0.005852831766168399,-0.026539581860377488,0.03475222143168687,-0.009500458316629134
2020-03-12,-0.08670128969546367,-0.08325504487643819,-0.08174896460034221,-0.09883030011913255
2020-03-13,0.046395420695021734,0.01751063393387098,0.03902168892674748,0.020385772158462802
2020-03-16,-0.06797188075713109,-0.09668882380721708,-0.08453879986612574,-0.06277218191368575
2020-03-17,-0.024715189099673456,-0.04956645687433756,-0.007609842263915548,-0.022896250600940273
2020-03-18,-0.10614691607917742,-0.03792046721537558,-0.03997495100510049,-0.002173737305422081
2020-03-19,0.021045056353606057,0.020836960941837387,-0.05387798707102642,-0.003690302522500316
2020-03-20,-0.014282723428570121,0.07015932477922836,0.10367552135809102,0.09390090061643758
2020-03-23,-0.13475391706559003,-0.10579745124489878,-0.14103237509918465,-0.07372504404112835
2020-03-24,-0.005002419703132998,0.11362711085704849,0.06497676814011268,0.019835625648956568
2020-03-25,0.10974722724599445,0.027426461924838445,0.13730701057519215,0.02730747335586972
2020-03-26,0.050469887401909275,0.0589347546936498,-0.014941231483500905,0.022959208858085722
2020-03-27,0.0037109946935428204,0.014973003517007059,-0.0005628841396768077,0.018559570104996766
2020-03-30,-0.08391536148379279,-0.0406496313579689,-0.033542410654376055,-0.025535289471718223
2020-03-31,0.03572746757017128,0.023341126663321946,0.07773706420107186,0.026411826333383095
2020-04-01,-0.03813537284037577,-0.062223751542880235,-0.0303550006427391,-0.06642044053623052
2020-04-03,-0.01922779664396928,-0.02877753331489552,-0.002780508050661839,-0.0324444378684603
2020-04-07,0.09627588794761409,0.08709639827246464,0.11279492009464445,0.07059542499293084
2020-04-08,-0.008067243242241147,-0.011647955447566671,-0.01163365970071523,-0.040083938958638744
2020-04-09,0.039863068875100466,0.007335307984681352,0.023051446925141904,0.034972907213155796
2020-04-13,-0.03263307193151493,0.0018060601154315263,-0.025571045956669692,-0.003914313761203711
2020-04-15,-0.03645254140416832,0.00258495251885485,-0.03360729775836336,-0.013793783383785653
2020-04-16,0.018875541161919286,-0.024072724344607818,0.015704112265439527,-0.011068654195162182
2020-04-17,0.034136586129573245,0.007823726762469299,0.046788406994805576,0.05120004374457098
2020-04-20,0.03725182580026281,0.038302757482223,0.01604705221421333,0.006869030317393584
2020-04-21,-0.024860588852938455,-0.031250167035929526,-0.0051990109310364584,-0.045560630074368
2020-04-22,0.007512620245691137,0.013568333707584632,0.09715616261305927,0.01816346208089496
2020-04-23,0.027980827772562177,0.05670844499843732,0.005339310458961875,0.059643404021308924
2020-04-24,-0.01785572494901458,-0.031857982399078014,0.03307441510818706,-0.03230106695706549
2020-04-27,-0.008941251251078574,0.009980492490797336,0.008957616891048313,0.009876508886121698
2020-04-28,0.0018268428473364024,-0.005885893124648588,-0.001119598978600493,0.01214973963189333
2020-04-29,0.04790012868979919,0.023706687753340058,-0.0008406660335890816,0.02475755635872644
2020-04-30,0.02496462310793814,0.05597521851234307,0.026998176201715213,0.05552298350910434
2020-05-04,-0.08192451418752199,-0.06019656296050389,-0.021233246639227817,-0.04259310409833355
2020-05-05,-0.012592217681954648,0.0,0.01757722861414739,0.0011908254201587769
2020-05-06,0.037628469805031164,-0.011645372661474002,6.855902659321596e-05,-0.01519721482038061
2020-05-07,-0.022871613031131416,-0.0014275177043672283,0.031137663160324448,-0.00629736239765902
2020-05-08,0.004368819231750673,0.013814562021435144,0.03575131425215748,0.0009248058322125534
2020-05-11,-0.014364526002335684,0.012821775550887204,0.00955843132968044,0.021888217901540677
2020-05-12,-0.015682496445488747,0.006931384412343459,-0.06386234880893389,0.007310530158050915
2020-05-13,0.028538965763235495,0.009408239854727808,0.020994868117797306,7.700911582103775e-05
2020-05-14,-0.037284362834679036,-0.05325515598522025,-0.041268987318326435,-0.024559969468914977
2020-05-15,-0.0062294416068876075,-0.008928215978688418,0.01619870331315976,-0.004979962481791288
2020-05-18,-0.05973481725606217,0.017627005145483206,-0.012861426915401545,0.02746055042946464
2020-05-19,-0.007197361459292192,0.007054255834539571,-0.02235481508531305,0.0015663558460249553
2020-05-20,0.03134607160636248,0.0014198366505237417,0.01744935995405227,0.00253697982836501
2020-05-21,0.002854369578428706,0.003950247687221727,0.005252487524777297,0.01906353184681667
2020-05-22,-0.024377131479824052,0.029535541153231492,-0.006753167791709883,0.014533399306024632
2020-05-26,0.016024145013339163,-0.01719019089611077,-0.005252771110858819,-0.039037677771207
2020-05-27,0.05838618255675711,0.03593439140283289,0.014984895533184722,0.03156064968083142
2020-05-28,0.04500734725765209,0.002760524726049248,0.018301890803078168,-0.0004990651738796336
2020-05-29,0.006747838873236102,-0.009936091493015017,-0.005346200752303793,-0.01606920822950053
2020-06-01,0.03713100343221974,0.012297407464680887,0.03749506298121517,0.03629447412762541
2020-06-02,0.013426504403153912,0.012148214427864597,0.010045532719323399,0.0009284486135239367
2020-06-03,0.021006536587969967,-0.009293286921880453,0.003867099558532644,0.0024468829540882043
2020-06-04,-0.020307542590858433,0.008798830344074405,0.024444953079255934,0.021945178521282523
2020-06-05,0.031107312009058967,-0.005951831039744184,0.0012019675134072624,-0.020919557540505573
2020-06-08,-0.017030890043731876,0.024292043935476376,-0.007743233755924923,0.011407832009096307
2020-06-09,-0.028556328153796273,-0.004518849627430552,-0.020826985739922452,0.00014477059833111288
2020-06-10,0.004597922716936082,-0.002441635954534238,0.02251424653266525,0.01755686626218547
2020-06-11,-0.02372017578075645,-0.016763269219559878,-0.022156364835074178,-0.019682610385300774
2020-06-12,0.014503026192414756,-0.017049276770014405,0.03269119772798868,-0.013707922895193654
2020-06-15,-0.03405065586369595,-0.006523508642394013,0.016077189346947424,-0.0047181913536275474
2020-06-16,0.04180487724236252,0.01965852263877041,0.0019491438433262617,0.007802527190175601
2020-06-17,-0.011321958127374441,0.0034881011007687284,-0.001453699411176286,0.0009770411852529565
2020-06-18,0.04072204029979463,0.014461802370461414,0.024792953467425185,-0.004748078812932387
2020-06-19,0.013052141517846727,-0.01176550954467184,0.0606281698928864,0.0031841900016594373
2020-06-22,-0.0044613401977924745,-0.0026254856312112663,-0.007559435618620379,-0.008176689114937014
2020-06-23,0.013085211110885783,0.023801520839985536,-0.014565919016556406,0.00361761042977029
2020-06-24,-0.009446792663471133,-0.009060443834911567,0.004030340228283307,0.003384623529369925
2020-06-25,-0.0036384184474146063,-0.01929868151903064,-0.005775235450654332,-0.012862847209619537
2020-06-26,0.026569624874965725,0.06587605545451704,0.013730319048841682,0.04970868153769437
2020-06-29,0.018382873267020913,-0.022231450612733142,-0.010678943653733761,-0.00815091089622196
2020-06-30,-0.009524448555155239,0.005723306621103423,-0.01111688283103379,-0.009321729226394774
2020-07-01,0.017438750795622453,-0.005518385644234785,0.01946770477182061,0.00474351748389893
2020-07-02,0.004415893958425008,0.03319073980203168,0.01706904030841362,0.03064344633231498
2020-07-03,-0.014283870793760327,0.008030220708081218,0.015528984808256369,0.01951013448996774
2020-07-06,0.026690409670103322,0.0017028515556766273,0.035116522780193594,0.028481653681736156
2020-07-07,0.001947400280085613,0.03870469177805526,-0.015427852486472842,0.0029559784930938164
