Date,portfolio_return
2020-10-29,-0.0021079312052909747
2020-10-30,0.00237898113048375
2020-11-02,-0.01774259958313785
2020-11-03,0.003635484821499325
2020-11-04,0.01962135001273585
2020-11-05,0.01317201610939665
2020-11-06,0.021061985133425724
2020-11-09,0.016060212269452874
2020-11-10,-0.0030391401080937007
2020-11-11,-0.0003290059999466995
2020-11-12,-0.00805128626938445
2020-11-13,-0.00016686864155615014
2020-11-14,0.006071622394199475
2020-11-17,0.0033896214120395503
2020-11-18,-0.007334632724143924
2020-11-19,-0.009994525317343175
2020-11-20,-0.0002835446550585757
2020-11-23,0.019411485446716874
2020-11-24,0.009368742173502425
2020-11-25,-0.01547832120395625
2020-11-26,0.0061037267625597994
2020-11-27,-0.0071582655411727755
2020-12-01,0.014942816781775175
2020-12-02,-0.0014245056806420748
2020-12-03,-0.011345455205969825
2020-12-04,0.0028127961539862
2020-12-07,0.001941829267130225
2020-12-08,0.012872572546547351
2020-12-09,0.015718594220758424
2020-12-10,-0.010195425497772349
2020-12-11,-0.00173661810865875
2020-12-14,-0.0021762223654135998
2020-12-15,-0.004005334839290499
2020-12-16,0.010934277860833352
2020-12-17,0.007394168673719975
2020-12-18,0.00407697296083365
2020-12-21,-0.0195599356557631
2020-12-22,0.013509598564401499
2020-12-23,0.011209553156410151
2020-12-24,0.007027121682614125
2020-12-28,0.006547853722445651
2020-12-29,0.0029952166544531004
2020-12-30,-0.0008954163976893251
2020-12-31,-0.002810115423378225
2021-01-01,0.004964622081163075
2021-01-04,0.01384140388856505
2021-01-05,0.004262652424103025
2021-01-06,-0.0132857283689373
2021-01-07,-0.006583745512177575
2021-01-08,0.022824244176232897
2021-01-11,0.01540823707173445
2021-01-12,0.012035369666683624
2021-01-13,-0.002523927550267575
2021-01-14,0.0072379022653162
2021-01-15,-0.00930431352825005
2021-01-18,0.0017917954741974494
2021-01-19,0.011485622034013676
2021-01-20,0.010795675905229798
2021-01-21,-3.7314421035950125e-05
2021-01-22,-0.008779386929972776
2021-01-25,-0.0137336198898721
2021-01-27,-0.02186975200751215
2021-01-28,-0.018910489294783048
2021-01-29,-0.015077814979283226
2021-02-01,0.029406445399014026
2021-02-02,0.025366317491262048
2021-02-03,0.005282315675404
2021-02-04,-0.00207730309492975
2021-02-05,-0.0009507478513647997
2021-02-08,0.015422703759675648
2021-02-09,-0.0008798456297634499
2021-02-10,-0.0012175247521952989
2021-02-11,0.00751138072941215
2021-02-12,0.0019432662961921252
2021-02-15,0.00035309319899495036
2021-02-16,-0.0012841113113661253
2021-02-17,-0.007921574908535251
2021-02-18,-0.0060459164052570746
2021-02-19,4.1818206849775046e-05
2021-02-22,-0.021512917895670475
2021-02-23,0.0009319103996985501
2021-02-24,0.016153836418645352
2021-02-25,0.014154173453695818
2021-02-26,-0.030629258724937075
2021-03-01,0.011212905973418475
2021-03-02,0.016425596459467423
2021-03-03,0.026251294098878025
2021-03-04,-0.011686972224456001
2021-03-05,-0.009203751492981225
2021-03-08,0.0032328312847767497
2021-03-09,0.01256125040543967
2021-03-10,0.0037195602703529
2021-03-12,-0.00552609312328115
2021-03-15,-0.0066667944843252745
2021-03-16,0.001789873694564025
2021-03-17,-0.007387853348944776
2021-03-18,-0.021486745769222375
2021-03-19,0.012663313233221724
2021-03-22,0.0043252380398827745
2021-03-23,0.00948894629233455
2021-03-24,-0.013327185803516151
2021-03-25,-0.017621771623594126
2021-03-26,0.005785650427936575
2021-03-30,0.03146939401294464
2021-03-31,-0.01447556678103335
2021-04-01,0.0033083270366807997
2021-04-05,0.0004315362241590747
2021-04-06,-0.00045855139954097514
2021-04-07,0.0074493784918012755
2021-04-08,0.00302282510563535
2021-04-09,-0.004255142697485274
2021-04-12,-0.026911948524131722
2021-04-13,-0.007197080501116074
2021-04-15,0.009669623368365476
2021-04-16,-0.0049566916805240755
2021-04-19,-0.007761427409599974
2021-04-20,-0.007208251307001876
2021-04-22,0.004184839265075275
2021-04-23,-0.0056829521441876755
2021-04-26,0.0038729681841726247
2021-04-27,0.016023068641405777
2021-04-28,0.008467827000512976
2021-04-29,0.0019766287054974498
2021-04-30,-0.020627141584558722
2021-05-03,-0.004376280132515476
2021-05-04,-0.01316876797168805
2021-05-05,0.0090646413172289
2021-05-06,0.00613406527984705
2021-05-07,0.0026304500041251
2021-05-10,-0.0012144028008231
2021-05-11,-0.005449038571258251
2021-05-12,-0.0067958106747414496
2021-05-14,-0.0040238481127969
2021-05-17,0.016564678530371076
2021-05-18,0.01339151531929695
2021-05-19,-0.0030975938923252498
2021-05-20,-0.0071675544318311
2021-05-21,0.0179257129354704
2021-05-24,-0.001107010844731025
2021-05-25,-0.0015799728976803006
2021-05-26,0.010675667580401624
2021-05-27,0.004312017383713925
2021-05-28,0.01616172752525465
2021-05-31,0.011780960750944324
2021-06-01,-0.0013507843150818498
2021-06-02,-0.0009527301571011998
2021-06-03,0.006642433602993276
2021-06-04,-0.005909813247254076
2021-06-07,0.007887021955574225
2021-06-08,0.0012859149648554752
2021-06-09,-0.004510264445040706
2021-06-10,0.003928953576585625
2021-06-11,0.01362773434591125
2021-06-14,0.00519513160460555
2021-06-15,0.0034246147235988
2021-06-16,-0.0031892799463124253
2021-06-17,0.00313819833356325
2021-06-18,0.0032610515933702497
2021-06-21,0.00047284591731277517
2021-06-22,0.001962962084390575
2021-06-23,-0.006457586794894525
2021-06-24,0.015536979173455027
2021-06-25,-0.0012866379754275245
2021-06-28,-0.006944136333544125
2021-06-29,-0.000835579370379425
2021-06-30,0.005251142809785025
2021-07-01,-0.006908890398582049
2021-07-02,0.0026228609715776
2021-07-05,0.006468522263138175
2021-07-06,-0.0034625263300636752
2021-07-07,0.00039991724153154993
2021-07-08,-0.007032011382880224
2021-07-09,-0.009108838209905525
2021-07-12,-0.0045198190215571
2021-07-13,0.0034651275649744246
2021-07-14,0.005207097382389875
2021-07-15,0.0034159791465237003
2021-07-16,-0.000766249090066225
2021-07-19,-0.0130325795328422
2021-07-20,-0.0023283637210036504
2021-07-22,0.011471697432509151
2021-07-23,-0.003027846504948325
2021-07-26,-0.003922386467996124
2021-07-27,-0.00307599292039915
2021-07-28,-0.004403263990188725
2021-07-29,0.0037373621598715255
2021-07-30,-0.00396283548532535
2021-08-02,0.011271338850613901
2021-08-03,0.012667148166287674
2021-08-04,0.005516106269354349
2021-08-05,0.008375373972306574
2021-08-06,-0.0025198945497381746
2021-08-09,0.0034191860780538
2021-08-10,0.00487460974492055
2021-08-11,0.0022132070681500004
2021-08-12,0.00263596992889655
2021-08-13,0.019964855941692776
2021-08-16,0.0035161320305326003
2021-08-17,0.0075607132065242
2021-08-18,4.859375952532489e-05
2021-08-20,-0.0026642564242083
2021-08-23,0.009574573531230451
2021-08-24,0.0038476420802193495
2021-08-25,0.007235690109255649
2021-08-26,0.0024908439711267
2021-08-27,-0.0008091464172209754
2021-08-30,0.005166642581003676
2021-08-31,0.007751931059567925
2021-09-01,-0.008298215618428825
2021-09-02,0.014465735838227675
2021-09-03,0.0102705683434084
2021-09-06,0.00726223548897745
2021-09-07,-0.0036304869602303003
2021-09-08,-0.0045372529063524
2021-09-09,-0.0009291779377911
2021-09-13,-0.00404892907752305
2021-09-14,0.0003348817513429249
2021-09-15,0.008924916022794
2021-09-16,0.0027868022916911254
2021-09-17,-0.006759105139460099
2021-09-20,-0.00392033903345115
2021-09-21,0.00692629143324285
2021-09-22,-0.0005347434476377255
2021-09-23,0.016221378959111327
2021-09-24,0.007489365087961701
2021-09-27,-0.0003901628396722752
2021-09-28,-0.007920726359065825
2021-09-29,-0.0036569600923216494
2021-09-30,-0.0042748502711755
2021-10-01,-0.0059811526908742
2021-10-04,0.008626688454996175
2021-10-05,0.012785388102729625
2021-10-06,-0.005984589877088749
2021-10-07,0.008530552614109524
2021-10-08,0.01599017123602595
2021-10-11,-0.017536526996513
2021-10-12,-0.002293856436654075
2021-10-13,0.0077764144075508
2021-10-14,0.006265078822126876
2021-10-18,0.011736513577392325
2021-10-19,0.008286866361578049
2021-10-20,-0.009533470060652
2021-10-21,-0.018890163607319026
2021-10-22,-0.006076322086677275
2021-10-25,-0.008170842846699276
2021-10-26,0.0059581224513022245
2021-10-27,-0.00044795612796862496
2021-10-28,-0.018728348632921676
2021-10-29,-0.014734998775573249
2021-11-01,0.01432735303234655
2021-11-02,-0.00317439424362695
2021-11-03,-0.004400967965386925
2021-11-04,0.005595471810900225
2021-11-08,0.005091619184007675
2021-11-09,-0.0014708480301225246
2021-11-10,-0.0017706726947493753
2021-11-11,-0.0013655545325903505
2021-11-12,0.014008756377632775
2021-11-15,0.00211725722886415
2021-11-16,-0.006355717544139125
2021-11-17,-0.011231186827749925
2021-11-18,-0.0020572650644115746
2021-11-22,-0.019033269314955276
2021-11-23,-0.00040383870805392507
2021-11-24,-0.010596306824022399
2021-11-25,0.020430877152441424
2021-11-26,-0.0183581949077999
2021-11-29,0.009593811921835449
2021-11-30,-0.0006383974927409001
2021-12-01,0.012035036194092526
2021-12-02,0.014522635150255824
2021-12-03,-0.011494750679067375
2021-12-06,-0.01929269678674725
2021-12-07,0.01148921238115265
2021-12-08,0.0174570454253144
2021-12-09,-0.0006647130522381254
2021-12-10,0.0013877641608611752
2021-12-13,-0.010825304785460474
2021-12-14,-0.00244518027471405
2021-12-15,-0.007386193769090525
2021-12-16,0.009429956575357246
2021-12-17,-0.003964742454667825
2021-12-20,-0.019713097481204978
2021-12-21,0.011931216450959101
2021-12-22,0.009885761443043326
2021-12-23,0.006427378463803901
2021-12-24,0.0012515834864331751
2021-12-27,0.0038705221477453996
2021-12-28,0.008326312956121176
2021-12-29,-0.0018856191624018498
2021-12-30,0.00040939331749395005
2021-12-31,0.0036554688541448996
2022-01-03,0.01729735905545155
2022-01-04,0.011585707859668126
2022-01-05,-0.0015993309171377001
2022-01-06,-0.016488380313672526
2022-01-07,0.0063132545096057004
2022-01-10,0.00832394342931715
2022-01-11,0.00585998139383115
2022-01-12,0.004565477338580148
2022-01-13,0.001844725897553625
2022-01-14,0.0119665873744145
2022-01-17,0.0020064237004117497
2022-01-18,-0.0059020238555609755
2022-01-19,-0.013101967412078298
2022-01-20,-0.01736396357514065
2022-01-21,-0.002627249879043475
2022-01-24,-0.026725766248890597
2022-01-25,-0.0024583282379603
2022-01-27,-0.0202265720701911
2022-01-28,0.0017033143532090246
2022-01-31,0.01981046828035025
2022-02-01,0.010545146877495776
2022-02-02,0.011998352236492149
2022-02-03,-0.014658648009869399
2022-02-04,-0.0011195500432938004
2022-02-07,-0.0167847781495064
2022-02-08,0.00111309853724435
2022-02-09,0.013080184796788075
2022-02-10,0.0096331938508756
2022-02-11,-0.01332879334785165
2022-02-14,-0.01447420987123155
2022-02-15,0.029926942076146
2022-02-16,-0.0018743719735649748
2022-02-17,-0.0014811403961784752
2022-02-18,-0.002929791863474325
2022-02-21,-0.0023454962174676
2022-02-22,-0.01142026704947095
2022-02-23,-0.003536331416272725
2022-02-24,-0.046688428840102755
2022-02-25,0.020793129442416076
2022-02-28,0.008623436308583126
2022-03-02,-0.007414189461692101
2022-03-03,-0.00017518987863432512
2022-03-04,-0.007423791482501749
2022-03-07,-0.017271545109937798
2022-03-08,0.013878020505133325
2022-03-09,0.028634426444472953
2022-03-10,0.008909103424192374
2022-03-11,-0.000582072192701375
2022-03-14,0.022713459649221127
2022-03-15,-0.01910660807610705
2022-03-16,0.01958291346275375
2022-03-17,0.010204720742408347
2022-03-21,-0.0036945490669286502
2022-03-22,0.017498362718334326
2022-03-23,-0.00291137408889115
2022-03-24,0.0021297361259757
2022-03-25,-0.004540319964021949
2022-03-28,0.002509488045466675
2022-03-29,0.004828185545137825
2022-03-30,0.013282378064815576
2022-03-31,-0.00374642107124275
2022-04-01,0.008887631764981651
2022-04-04,0.023838159138670323
2022-04-05,-0.010813169136519325
2022-04-06,-0.017817337070100473
2022-04-07,-0.017086811554687397
2022-04-08,0.004411324668083
2022-04-11,-0.009465108144494975
2022-04-12,-0.0089193235059489
2022-04-13,-0.006795852180737975
2022-04-18,-0.03994535317012258
2022-04-19,-0.013149665059901203
2022-04-20,0.019831471888361225
2022-04-21,0.0195019992897178
2022-04-22,-0.01176413029146785
2022-04-25,-0.012202511694705775
2022-04-26,0.011687707235178198
2022-04-27,-0.003074540468393651
2022-04-28,0.009935088707949674
2022-04-29,-0.005208668458652425
2022-05-02,-0.001966934316786025
2022-05-04,-0.021605457030792002
2022-05-05,0.005034731754530774
2022-05-06,-0.020869669483270223
2022-05-09,-0.003970506420663525
2022-05-10,-0.003540560786990425
2022-05-11,-0.007323952608242274
2022-05-12,-0.013913337357746426
2022-05-13,0.0003186807959308753
2022-05-16,-0.0026080789933464747
2022-05-17,0.022670929375833673
2022-05-18,-0.0008354097690333115
2022-05-19,-0.038006614723403324
2022-05-20,0.028446965241617727
2022-05-23,-0.0004206848054470751
2022-05-24,-0.003480555425190775
2022-05-25,-0.011329428481439426
2022-05-26,0.011820209052483975
2022-05-27,0.012704939217354825
2022-05-30,0.030346444319352774
2022-05-31,-0.0072624783405404745
2022-06-01,-0.0037022487533419244
2022-06-02,0.016903516584197878
2022-06-03,0.007722972855221525
2022-06-06,-0.000706723904787825
2022-06-07,-0.011193120442333601
2022-06-08,-0.0015403799403894249
2022-06-09,0.0129241687128756
2022-06-10,-0.0235806182146099
2022-06-13,-0.028555984713086374
2022-06-14,-0.003904392046300925
2022-06-15,-0.0074075406807658
2022-06-16,-0.017903702289693624
2022-06-17,-0.0014180263606134499
2022-06-20,0.008489031558463374
2022-06-21,0.0210746627837754
2022-06-22,-0.010097955025739675
2022-06-23,0.006168087383710025
2022-06-24,0.0039122226114247744
2022-06-27,0.007163712399719449
2022-06-28,0.0028087176618524995
2022-06-29,-0.00011240493055099995
2022-06-30,0.000246748354336675
2022-07-01,-0.010274048775102374
2022-07-04,-0.0037135855436438003
2022-07-05,-0.0020111339266303254
2022-07-06,0.007362695132845325
2022-07-07,0.005273369760617199
2022-07-08,0.0015023443728435254
2022-07-11,-0.0134107487918384
2022-07-12,-0.011106844510579276
2022-07-13,-0.01323661218947405
2022-07-14,-0.004530626409860999
2022-07-15,0.002436889738586675
2022-07-18,0.0156275204176916
2022-07-19,0.0015377972910129
2022-07-20,0.022523484482297452
2022-07-21,0.0014356333688540254
2022-07-22,0.002688622496136175
2022-07-25,-0.008306925784023375
2022-07-26,-0.013131630505094326
2022-07-27,0.010954244798507599
2022-07-28,0.01962705304977535
2022-07-29,0.01688369825263325
2022-08-01,0.008581499811754875
2022-08-02,-0.0035284457163733494
2022-08-03,0.009951198712718549
2022-08-04,0.0029512896970459246
2022-08-05,-0.001160886412761275
2022-08-08,0.010525687336246151
2022-08-10,-0.0018916801946145254
2022-08-11,0.011957225413212275
2022-08-12,-0.0015694525411035002
2022-08-16,0.004317259349246324
2022-08-17,0.0047494617573028
2022-08-18,-0.0043341831102317995
2022-08-19,-0.00497425704903105
2022-08-22,-0.010155719549030875
2022-08-23,-0.00740666902610105
2022-08-24,-0.0024840173270997247
2022-08-25,-0.008086477605820475
2022-08-26,-0.000421240567499975
2022-08-29,-0.023109830786478425
2022-08-30,0.023598398126657327
2022-09-01,-0.020695884550977928
2022-09-02,-0.0026685135825980748
2022-09-05,0.0071575255302563
2022-09-06,0.00011110823785330049
2022-09-07,-0.0003961638758543751
2022-09-08,0.0076552437205945
2022-09-09,0.008451810606536525
2022-09-12,0.007980781806705224
2022-09-13,0.005736084917077175
2022-09-14,-0.02011603362987695
2022-09-15,-0.0122818461533024
2022-09-16,-0.02821995841508655
2022-09-19,0.006050421131716725
2022-09-20,0.0036859093628596497
2022-09-21,-0.004946723819377025
2022-09-22,-0.008854080749173376
2022-09-23,-0.013954467117095224
2022-09-26,-0.00599502738589215
2022-09-27,0.004077909390467275
2022-09-28,-0.009238833921052176
2022-09-29,-0.00451200662776405
2022-09-30,0.01594242670676255
2022-10-03,-0.0074161450325573005
2022-10-04,0.026940653225514553
2022-10-06,0.00354614313566645
2022-10-07,-0.0036853311781781754
2022-10-10,0.0008592104318745747
2022-10-11,-0.018081296524239
2022-10-12,0.006874108155118476
2022-10-13,-0.003412352305849825
2022-10-14,0.0161098204908213
2022-10-17,0.009652614464272676
2022-10-18,0.008898796615416225
2022-10-19,0.0020617066381780503
2022-10-20,0.00442251602036215
2022-10-21,-0.006301780534535351
2022-10-24,0.009562829589434175
2022-10-25,-0.0041744451039528495
2022-10-27,0.0035575420422627752
2022-10-28,0.007096433405589675
2022-10-31,0.0152274823279114
2022-11-01,0.011785635015116525
2022-11-02,-0.0027931222373838247
2022-11-03,-0.00648969509598725
2022-11-04,4.893112350440006e-05
2022-11-07,0.003465707080240475
2022-11-09,-0.0010664975846561252
2022-11-10,-0.0026447050700315255
2022-11-11,0.039874735007373326
2022-11-14,0.00328819632183025
2022-11-15,0.0006444712894963002
2022-11-16,0.003799737470759425
2022-11-17,-0.00448735723286075
2022-11-18,-0.00026059148669402494
2022-11-21,-0.015499425712664574
2022-11-22,0.0060997204591776745
2022-11-23,-0.0009304250990476
2022-11-24,0.019016631983155452
2022-11-25,0.004178134141192525
2022-11-28,0.004442536763473076
2022-11-29,0.001079111131894675
2022-11-30,0.0038470869553039995
2022-12-01,0.010623512364944476
2022-12-02,-0.007541733543442
2022-12-05,-0.003416861552629175
2022-12-06,-0.006609334122620075
2022-12-07,-0.005295738732979975
2022-12-08,0.001345987291200675
2022-12-09,-0.014165036209613626
2022-12-12,-0.0016691919416922001
2022-12-13,0.00933461388013015
2022-12-14,0.0048586500542857
2022-12-15,-0.01876381509227715
2022-12-16,-0.007908703343408326
2022-12-19,-0.00132474915005075
2022-12-20,0.003701964131556107
2022-12-21,-0.0037060078550652997
2022-12-22,-0.00011261323604002467
2022-12-23,-0.016067451642443702
2022-12-26,0.009945234777155426
2022-12-27,0.00487747522340235
2022-12-28,-0.0011835267524781022
2022-12-29,0.0037702476516272253
2022-12-30,-0.0040815709992093
2023-01-02,0.005884888071997551
2023-01-03,0.0033924913361627
2023-01-04,-0.0125397213308765
2023-01-05,-0.0055995499964138
2023-01-06,-0.010597224365292075
2023-01-09,0.02103175863064595
2023-01-10,-0.013268407788395026
2023-01-11,0.003924169356101775
2023-01-12,-0.0020496468935190994
2023-01-13,0.006696914014041724
2023-01-16,0.001468458246017775
2023-01-17,0.012890815659784324
2023-01-18,0.005816039572155299
2023-01-19,-0.001527223140015
2023-01-20,-0.0033209772209630752
2023-01-23,0.00809436824652455
2023-01-24,0.00406743524711575
2023-01-25,-0.012274423070736225
2023-01-27,-0.014951482983238474
2023-01-30,0.0070307388460661
2023-01-31,-0.00855207557719305
2023-02-01,0.008791688028716525
2023-02-02,0.0039793871821948495
2023-02-03,0.01291877394315115
2023-02-06,-0.0091698645657313
2023-02-07,-0.0005054663802343998
2023-02-08,0.012881999374885725
2023-02-09,0.005553385043977126
2023-02-10,-0.00260579448652925
2023-02-13,-0.011519661031938501
2023-02-14,0.013590888184725274
2023-02-15,0.0072172925453655
2023-02-16,0.0022985145947201748
2023-02-17,-0.007017427933796101
2023-02-20,-0.004614523519771025
2023-02-21,-0.0016581045178389747
2023-02-22,-0.016957619584921802
2023-02-23,-0.0037704229364816997
2023-02-24,-0.0015049038751474221
2023-02-27,-0.01275079389997265
2023-02-28,-0.00875957472487435
2023-03-01,0.00898186943288595
2023-03-02,-0.012769529082930674
2023-03-03,0.0141133657996288
2023-03-06,0.011184593602877626
2023-03-08,0.0003262992725485503
2023-03-09,-0.01199430384971861
2023-03-10,-0.012252478887106427
2023-03-13,-0.017148521403370524
2023-03-14,-0.009339183423232875
2023-03-15,-0.009170360895648124
2023-03-16,-0.003449362900122325
2023-03-17,0.0055363941612882744
2023-03-20,-0.0100209437537936
2023-03-21,0.0053421658976911
2023-03-22,0.0019096282334738752
2023-03-23,-0.008305894932900276
2023-03-24,-0.0045716481888459495
2023-03-27,0.006622549286896824
2023-03-28,0.000645767037084575
2023-03-29,0.0026485097804353503
2023-03-31,0.02756242730557475
2023-04-03,-0.0032556283741712747
2023-04-05,0.011465090595064825
2023-04-06,0.0018179042741016246
2023-04-10,0.0013590380738455502
2023-04-11,-0.005588186162117175
2023-04-12,0.01045313785087355
2023-04-13,-0.008852707766086376
2023-04-17,-0.02996840771197955
2023-04-18,-0.00440747544414565
2023-04-19,-0.006512187098026775
2023-04-20,-0.0002573857589342498
2023-04-21,0.006038493600853625
2023-04-24,0.00387017881320715
2023-04-25,-0.00183144740572545
2023-04-26,0.0019658535596096
2023-04-27,0.005969050109721325
2023-04-28,0.009309802021498625
2023-05-02,0.007011457945735294
2023-05-03,-0.005963069024577625
2023-05-04,0.0120727122610887
2023-05-05,-0.017479028354587575
2023-05-08,0.008808643362983775
2023-05-09,0.004299815102281071
2023-05-10,0.00167906380751305
2023-05-11,-0.0032345472607618504
2023-05-12,-0.0001512521475778249
2023-05-15,0.0028626609023742504
2023-05-16,-0.00357358535252875
2023-05-17,-0.010055444962663699
