Date,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS
2020-01-02,0.006374261124869163,-0.002917613425764576,0.017024521011366867,-0.004590504388341965
2020-01-03,-0.014260686250079146,0.015380226061730395,0.0012049360879113902,0.01992891781203343
2020-01-06,-0.021641561291830258,-0.009584414478913006,-0.023192245854457227,-9.097766975008081e-05
2020-01-07,0.015834693567471136,-0.01482026406442638,0.015384623772301431,0.002454107512913195
2020-01-08,-0.0026179474421006432,-0.013326017111605637,-0.007510165597352625,0.02239504941998649
2020-01-09,0.011214651507013285,0.01301850887188194,0.023031356836624273,-0.018135454177596988
2020-01-10,0.008887670680772786,0.014569613494361144,-0.00022607161913634766,-0.0003610188518051727
2020-01-13,0.002572943004509831,0.0479577746022124,-0.0025522336915475563,-0.010481014523156973
2020-01-14,0.0027214748477537576,0.002714545711656857,-0.009263378869809435,0.007555775624944472
2020-01-15,-0.0040713326748333944,-0.010442790890880405,-0.003628931394382473,0.009062427960472741
2020-01-16,0.0026475105001759758,-0.0007165630073399099,0.009219929846627561,0.005343886630751582
2020-01-17,-0.0073778814688704175,0.0011082601732208541,0.028025359268427197,-0.008799348370936877
2020-01-20,-0.01819036872292723,0.0007815005643398987,-0.030771669666652124,-0.02196836313925221
2020-01-21,-0.008406919597604978,-0.0077427195706286644,0.0010114629199562408,0.0003224099197463026
2020-01-22,-0.0028127734590516207,0.010098133550051847,-0.0003584574659085682,0.01651277833915543
2020-01-23,0.003223487629570254,0.018371940680566468,-0.004239145009955481,-0.004972960039762775
2020-01-24,-0.00024080876129772832,-0.0020398894610842433,-0.003471199259758695,-0.003445864268745491
2020-01-27,-0.02518994146192044,-0.005940702775201645,-0.009858413200958815,-0.006480793048675326
2020-01-28,0.008242597867305301,-0.00012844300512815376,-0.023099110074236373,0.006684217250462643
2020-01-29,0.010341762291925516,0.0150385268954214,0.005503707069179908,-0.01334866451810679
2020-01-30,-0.00792958056096782,-0.011396721751481431,-0.024394314016865537,-0.007773854606279329
2020-01-31,0.0002039262102468964,-0.006084226748379273,-0.02223387737706095,-0.027504513246057072
2020-02-03,-0.02731801851461635,-0.011018666408885824,-0.018524453554474074,0.011279334615814651
2020-02-04,0.0310193707376214,0.026648240778108123,0.029520147309744837,0.0024970810978408586
2020-02-05,0.012075129153317876,-0.00418850839261431,0.015493408517352592,0.01840811610926263
2020-02-06,-0.0038966339965991192,-0.016825046371321317,0.006420649462737016,-0.008478676406959873
2020-02-07,0.0019358760673409137,0.007713702432590397,-0.016566074073671944,0.003852776517625278
2020-02-10,-0.001529585808332068,-0.005274598986092727,0.001360126907111292,0.011888411659097597
2020-02-11,0.00024169211915348043,0.00045272097432014213,0.011946339787505034,-0.003954984373100268
2020-02-12,0.006770938299256013,0.00969548824541655,0.012080388916583695,0.008057002372032995
2020-02-13,-0.0060847244925819055,0.01433974007908101,0.00261848364760775,0.009766437858987898
2020-02-14,-0.01776243780203557,-0.0073208521499517065,0.00912391329538198,-0.003535617566496674
2020-02-17,-0.0018039890056869012,0.003814455243622783,-0.006285364980122887,0.008721662095311666
2020-02-18,-0.0032042991101298712,0.01038711045636509,-0.007339727952712094,0.005673525250394773
2020-02-19,0.011498073332855352,0.003510127693951981,0.02480583828674665,-0.008755497445645521
2020-02-20,-0.008230164415305885,-0.004309906101940708,-0.011869894416640436,-0.01800717713195954
2020-02-24,-0.0058745432716794665,-0.001443091595586754,-0.027591796364982546,-0.01921848950439986
2020-02-25,-0.007975548340917182,0.0032042554182762917,-0.01975834378672159,0.019287638750284053
2020-02-26,-0.0008747570581577602,-0.01960166774851102,-0.017227041680557664,-0.01509614013060312
2020-02-27,0.00016678674165770957,-0.006260220295578711,-0.004130723925442337,-0.008523405189108546
2020-02-28,-0.018175004040035914,-0.05933006987464062,-0.04155091528642596,-0.050035483537614
2020-03-02,0.0016557784369275463,0.012778412287297147,-0.009408054896099971,0.0005746101258978786
2020-03-03,0.0018652162730943278,0.008029004255475813,0.020286560087856564,0.017438916994182208
2020-03-04,-0.027881444264701738,0.015729657564727217,-0.00234578600798796,0.02308223438113144
2020-03-05,0.002176071780977562,-0.005469459438712021,-0.021310708097427522,0.020089194611543126
2020-03-06,-0.014287367749668545,-0.020739241051576873,-0.03062220583649078,-0.004046960721846293
2020-03-09,-0.024319247312169834,-0.04668813587931464,-0.12340656233535874,-0.06808593296457655
2020-03-11,0.005869993050376943,-0.026190502118899617,0.03536313621876608,-0.009455471540232852
2020-03-12,-0.08304904257181589,-0.07988355369359279,-0.07849674039816357,-0.09410357450425388
2020-03-13,0.04748852771803014,0.01766484387387557,0.03979303540057266,0.020594981222789688
2020-03-16,-0.0657132553562676,-0.09216154009983679,-0.08106399990865565,-0.06084259363759281
2020-03-17,-0.024412269516540963,-0.048358087112074455,-0.0075809607220360675,-0.02263612057152964
2020-03-18,-0.10070748216062098,-0.03721048882293376,-0.03918649373648875,-0.0021713764494223353
2020-03-19,0.021268065215991783,0.021055566128243886,-0.05245228747931274,-0.003683501724386029
2020-03-20,-0.014181209208831258,0.07267907199661883,0.10924047167350515,0.09845088471767482
2020-03-23,-0.12606905527968204,-0.10039315613015809,-0.13153880527479178,-0.07107292723528624
2020-03-24,-0.004989928439218083,0.12033428649338518,0.06713423258324158,0.020033658875173055
2020-03-25,0.11599594143553271,0.027806029451029612,0.14718029094287988,0.027683739558101772
2020-03-26,0.0517651914956474,0.060706032392392695,-0.014830165128468464,0.023224800187890526
2020-03-27,0.003717888959907878,0.015085660503043163,-0.0005627257501191751,0.018732869386067552
2020-03-30,-0.08049092131425706,-0.039834517103037204,-0.032986101330509054,-0.025212021394042883
2020-03-31,0.03637336264893576,0.0236156625917463,0.08083843018864534,0.026763709749190845
2020-04-01,-0.03741737547322821,-0.06032738992920972,-0.029898914096459728,-0.06426264034249951
2020-04-03,-0.019044121667636027,-0.02836740369251367,-0.002776646018451734,-0.0319237632837599
2020-04-07,0.10106279204849011,0.09100184534245082,0.11940234248074422,0.07314696958685474
2020-04-08,-0.008034790362537625,-0.011580380638442134,-0.011566250340779405,-0.03929120512802453
2020-04-09,0.04066826455949535,0.00736227725861105,0.02331918481848483,0.03559165135567999
2020-04-13,-0.03210635821528496,0.0018076920242957595,-0.025246875762592214,-0.003906662821075324
2020-04-15,-0.03579614742856729,0.0025882963892451816,-0.033048846026226375,-0.013699085069818207
2020-04-16,0.019054810346863515,-0.02378528739884067,0.015828069867766636,-0.011007622031173225
2020-04-17,0.034725926286192976,0.007854412085021245,0.04790025725533886,0.0525334249523437
2020-04-20,0.03795437161961046,0.03904576414221461,0.016176497635495668,0.00689267621660461
2020-04-21,-0.024554109419848258,-0.030766927420416645,-0.0051855194645926694,-0.044538328896397195
2020-04-22,0.007540910778136345,0.013660801284402613,0.10203245645228431,0.018329421031927806
2020-04-23,0.02837596797447195,0.05834719898983143,0.005353589980003903,0.06145796740674525
2020-04-24,-0.01769725608620476,-0.03135586317217187,0.03362745387826993,-0.031784959361417564
2020-04-27,-0.00890139713445326,0.010030463713420978,0.008997856401529614,0.009925442565305254
2020-04-28,0.0018285125413322056,-0.00586860519065191,-0.0011189724615018326,0.012223847544949207
2020-04-29,0.049065878508685046,0.02398992505285169,-0.0008403127728974225,0.025066569524178295
2020-04-30,0.025278848703676582,0.05757147521741013,0.0273659290535615,0.057093312506996785
2020-05-04,-0.0786584957165164,-0.058420564248285234,-0.02100940832845355,-0.041698760405482704
2020-05-05,-0.012513267442528453,0.0,0.01773261719542818,0.0011915347342779103
2020-05-06,0.038345384542618266,-0.011577827758698755,6.856137681698904e-05,-0.015082319915103337
2020-05-07,-0.022612040404084377,-0.0014264992856303227,0.03162751121518115,-0.006277575567808946
2020-05-08,0.0043783764353202415,0.013910424005148858,0.0363980770096104,0.0009252335969824887
2020-05-11,-0.014261848424891754,0.01290432695625432,0.009604259031690932,0.02212952230142462
2020-05-12,-0.015560166413052468,0.006955462055598494,-0.06186587407686217,0.007337317319978887
2020-05-13,0.028950103879519684,0.009452636465401953,0.021216810859704394,7.701208109911484e-05
2020-05-14,-0.03659785936970317,-0.051861941484835805,-0.04042901719520697,-0.024260827396151874
2020-05-15,-0.006210078862745383,-0.008888477809996131,0.016330613603718236,-0.004967583026896816
2020-05-18,-0.057985693596334986,0.017783277655780028,-0.012779072208685238,0.027841066418794913
2020-05-19,-0.007171522481288828,0.007079195706818586,-0.02210679777136526,0.0015675832220953811
2020-05-20,0.03184253350713617,0.001420845095800205,0.01760248940914244,0.0025402006848631586
2020-05-21,0.002858447170001943,0.003958060199348967,0.005266306020608402,0.019246401166689076
2020-05-22,-0.02408240889761304,0.02997604135769083,-0.006730416397567884,0.014639522641404223
2020-05-26,0.01615322014295284,-0.01704328256318366,-0.005238999432396918,-0.03828552679416164
2020-05-27,0.060124318188278236,0.03658783518617792,0.015097731989916596,0.032063968047780333
2020-05-28,0.04603554537314847,0.002764338482946771,0.018470396829767477,-0.0004989406615698577
2020-05-29,0.006770656833064326,-0.00988689162224432,-0.005331935254455522,-0.015940787297317183
2020-06-01,0.037828971090257735,0.01237333148352504,0.03820687142234558,0.03696115976819114
2020-06-02,0.013517044672718859,0.012222303698236292,0.010096158461976756,0.0009288797553586026
2020-06-03,0.02122872696712297,-0.009250237790164095,0.0038745864357527804,0.0024498790153557604
2020-06-04,-0.020102733182747468,0.00883765383535029,0.024746180432818843,0.022187745090658684
2020-06-05,0.03159620060769752,-0.005934153981057677,0.0012026901658648281,-0.020702261480304185
2020-06-08,-0.016886684247452988,0.0245894993510678,-0.0077133321495764795,0.011473149465226262
2020-06-09,-0.028152449773936605,-0.004508654988247596,-0.020611601929148238,0.00014478107809989815
2020-06-10,0.004608509382930004,-0.002438657585990711,0.022769604981240255,0.017711893976661175
2020-06-11,-0.023441063629670134,-0.016623547442763065,-0.021912715363461843,-0.01949017243804263
2020-06-12,0.014608705347920914,-0.016904760316714063,0.03323142576056903,-0.013614397155742752
2020-06-15,-0.03347745663678636,-0.0065022767537809,0.016207122742960323,-0.004707078173709189
2020-06-16,0.04269100615585697,0.01985302383967147,0.0019510446589743324,0.007833046229025031
2020-06-17,-0.01125810596381882,0.0034941916047857013,-0.0014526433020043417,0.00097751864547857
2020-06-18,0.04156255289041266,0.014566880161402285,0.025102854559152066,-0.004736824505883308
2020-06-19,0.013137692519680888,-0.011696566585156387,0.06250376983791761,0.003189264919714274
